Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,94029,1931,1,19.5,Y
IDCJAC0002,94029,1931,2,21.9,Y
IDCJAC0002,94029,1931,3,18.9,Y
IDCJAC0002,94029,1931,4,16.5,Y
IDCJAC0002,94029,1931,5,15.2,Y
IDCJAC0002,94029,1931,6,11.6,Y
IDCJAC0002,94029,1931,7,10.5,Y
IDCJAC0002,94029,1931,8,12.5,Y
IDCJAC0002,94029,1931,9,14.8,Y
IDCJAC0002,94029,1931,10,16.5,Y
IDCJAC0002,94029,1931,11,17.5,Y
IDCJAC0002,94029,1931,12,19.5,Y
IDCJAC0002,94029,1932,1,22.5,Y
IDCJAC0002,94029,1932,2,20.6,Y
IDCJAC0002,94029,1932,3,19.9,Y
IDCJAC0002,94029,1932,4,15.8,Y
IDCJAC0002,94029,1932,5,15.4,Y
IDCJAC0002,94029,1932,6,11.5,Y
IDCJAC0002,94029,1932,7,11.2,Y
IDCJAC0002,94029,1932,8,13,Y
IDCJAC0002,94029,1932,9,14.7,Y
IDCJAC0002,94029,1932,10,15.7,Y
IDCJAC0002,94029,1932,11,20.1,Y
IDCJAC0002,94029,1932,12,19.8,Y
IDCJAC0002,94029,1933,1,19.4,Y
IDCJAC0002,94029,1933,2,19.3,Y
IDCJAC0002,94029,1933,3,19.1,Y
IDCJAC0002,94029,1933,4,15.3,Y
IDCJAC0002,94029,1933,5,13.8,Y
IDCJAC0002,94029,1933,6,11.7,Y
IDCJAC0002,94029,1933,7,11.8,Y
IDCJAC0002,94029,1933,8,12.2,Y
IDCJAC0002,94029,1933,9,15.5,Y
IDCJAC0002,94029,1933,10,18.6,Y
IDCJAC0002,94029,1933,11,18.3,Y
IDCJAC0002,94029,1933,12,20.5,Y
IDCJAC0002,94029,1934,1,21.4,Y
IDCJAC0002,94029,1934,2,22.5,Y
IDCJAC0002,94029,1934,3,21.7,Y
IDCJAC0002,94029,1934,4,15.1,Y
IDCJAC0002,94029,1934,5,16,Y
IDCJAC0002,94029,1934,6,10.5,Y
IDCJAC0002,94029,1934,7,12,Y
IDCJAC0002,94029,1934,8,13.6,Y
IDCJAC0002,94029,1934,9,15.6,Y
IDCJAC0002,94029,1934,10,17,Y
IDCJAC0002,94029,1934,11,19.3,Y
IDCJAC0002,94029,1934,12,19.1,Y
IDCJAC0002,94029,1935,1,20.6,Y
IDCJAC0002,94029,1935,2,20.7,Y
IDCJAC0002,94029,1935,3,18.5,Y
IDCJAC0002,94029,1935,4,16.6,Y
IDCJAC0002,94029,1935,5,13.5,Y
IDCJAC0002,94029,1935,6,11.3,Y
IDCJAC0002,94029,1935,7,11.8,Y
IDCJAC0002,94029,1935,8,13.4,Y
IDCJAC0002,94029,1935,9,14.4,Y
IDCJAC0002,94029,1935,10,16.5,Y
IDCJAC0002,94029,1935,11,18.5,Y
IDCJAC0002,94029,1935,12,19.6,Y
IDCJAC0002,94029,1936,1,21.2,Y
IDCJAC0002,94029,1936,2,22.5,Y
IDCJAC0002,94029,1936,3,20.5,Y
IDCJAC0002,94029,1936,4,17,Y
IDCJAC0002,94029,1936,5,14.9,Y
IDCJAC0002,94029,1936,6,11,Y
IDCJAC0002,94029,1936,7,11.5,Y
IDCJAC0002,94029,1936,8,11.8,Y
IDCJAC0002,94029,1936,9,14.4,Y
IDCJAC0002,94029,1936,10,16.5,Y
IDCJAC0002,94029,1936,11,18.7,Y
IDCJAC0002,94029,1936,12,19.4,Y
IDCJAC0002,94029,1937,1,19.9,Y
IDCJAC0002,94029,1937,2,19.9,Y
IDCJAC0002,94029,1937,3,19.6,Y
IDCJAC0002,94029,1937,4,16.3,Y
IDCJAC0002,94029,1937,5,14,Y
IDCJAC0002,94029,1937,6,9.4,Y
IDCJAC0002,94029,1937,7,12.1,Y
IDCJAC0002,94029,1937,8,14.1,Y
IDCJAC0002,94029,1937,9,15.3,Y
IDCJAC0002,94029,1937,10,17.2,Y
IDCJAC0002,94029,1937,11,20.5,Y
IDCJAC0002,94029,1937,12,19.8,Y
IDCJAC0002,94029,1938,1,20.9,Y
IDCJAC0002,94029,1938,2,21.7,Y
IDCJAC0002,94029,1938,3,19.6,Y
IDCJAC0002,94029,1938,4,17.9,Y
IDCJAC0002,94029,1938,5,15.3,Y
IDCJAC0002,94029,1938,6,11.8,Y
IDCJAC0002,94029,1938,7,10.3,Y
IDCJAC0002,94029,1938,8,12.9,Y
IDCJAC0002,94029,1938,9,16.3,Y
IDCJAC0002,94029,1938,10,18,Y
IDCJAC0002,94029,1938,11,19.6,Y
IDCJAC0002,94029,1938,12,19.6,Y
IDCJAC0002,94029,1939,1,21.6,Y
IDCJAC0002,94029,1939,2,21.5,Y
IDCJAC0002,94029,1939,3,18.9,Y
IDCJAC0002,94029,1939,4,18.7,Y
IDCJAC0002,94029,1939,5,16.6,Y
IDCJAC0002,94029,1939,6,12.4,Y
IDCJAC0002,94029,1939,7,10.7,Y
IDCJAC0002,94029,1939,8,11.7,Y
IDCJAC0002,94029,1939,9,14.3,Y
IDCJAC0002,94029,1939,10,16.6,Y
IDCJAC0002,94029,1939,11,18.1,Y
IDCJAC0002,94029,1939,12,20,Y
IDCJAC0002,94029,1940,1,21.2,Y
IDCJAC0002,94029,1940,2,20.7,Y
IDCJAC0002,94029,1940,3,22.9,Y
IDCJAC0002,94029,1940,4,16.6,Y
IDCJAC0002,94029,1940,5,13.6,Y
IDCJAC0002,94029,1940,6,12.9,Y
IDCJAC0002,94029,1940,7,11.9,Y
IDCJAC0002,94029,1940,8,15,Y
IDCJAC0002,94029,1940,9,15.9,Y
IDCJAC0002,94029,1940,10,17.9,Y
IDCJAC0002,94029,1940,11,17.6,Y
IDCJAC0002,94029,1940,12,21.5,Y
IDCJAC0002,94029,1941,1,20.4,Y
IDCJAC0002,94029,1941,2,21.3,Y
IDCJAC0002,94029,1941,3,18.8,Y
IDCJAC0002,94029,1941,4,18,Y
IDCJAC0002,94029,1941,5,15.3,Y
IDCJAC0002,94029,1941,6,12.7,Y
IDCJAC0002,94029,1941,7,11,Y
IDCJAC0002,94029,1941,8,12.5,Y
IDCJAC0002,94029,1941,9,14.6,Y
IDCJAC0002,94029,1941,10,15.7,Y
IDCJAC0002,94029,1941,11,19.6,Y
IDCJAC0002,94029,1941,12,20.7,Y
IDCJAC0002,94029,1942,1,22.2,Y
IDCJAC0002,94029,1942,2,21.5,Y
IDCJAC0002,94029,1942,3,20,Y
IDCJAC0002,94029,1942,4,17.1,Y
IDCJAC0002,94029,1942,5,12.9,Y
IDCJAC0002,94029,1942,6,12.3,Y
IDCJAC0002,94029,1942,7,11,Y
IDCJAC0002,94029,1942,8,13.3,Y
IDCJAC0002,94029,1942,9,15.8,Y
IDCJAC0002,94029,1942,10,16.9,Y
IDCJAC0002,94029,1942,11,19.9,Y
IDCJAC0002,94029,1942,12,20.4,Y
IDCJAC0002,94029,1943,1,22,Y
IDCJAC0002,94029,1943,2,21.4,Y
IDCJAC0002,94029,1943,3,21.1,Y
IDCJAC0002,94029,1943,4,16.1,Y
IDCJAC0002,94029,1943,5,13.2,Y
IDCJAC0002,94029,1943,6,10.9,Y
IDCJAC0002,94029,1943,7,11.8,Y
IDCJAC0002,94029,1943,8,12.3,Y
IDCJAC0002,94029,1943,9,14.1,Y
IDCJAC0002,94029,1943,10,16.5,Y
IDCJAC0002,94029,1943,11,18.1,Y
IDCJAC0002,94029,1943,12,19.4,Y
IDCJAC0002,94029,1944,1,22.3,Y
IDCJAC0002,94029,1944,2,19.6,Y
IDCJAC0002,94029,1944,3,20.5,Y
IDCJAC0002,94029,1944,4,15.1,Y
IDCJAC0002,94029,1944,5,13.3,Y
IDCJAC0002,94029,1944,6,11.9,Y
IDCJAC0002,94029,1944,7,11.7,Y
IDCJAC0002,94029,1944,8,12.2,Y
IDCJAC0002,94029,1944,9,15.4,Y
IDCJAC0002,94029,1944,10,17,Y
IDCJAC0002,94029,1944,11,18.2,Y
IDCJAC0002,94029,1944,12,20.5,Y
IDCJAC0002,94029,1945,1,21.5,Y
IDCJAC0002,94029,1945,2,19.3,Y
IDCJAC0002,94029,1945,3,18,Y
IDCJAC0002,94029,1945,4,16.5,Y
IDCJAC0002,94029,1945,5,14.3,Y
IDCJAC0002,94029,1945,6,12.2,Y
IDCJAC0002,94029,1945,7,11.5,Y
IDCJAC0002,94029,1945,8,12.7,Y
IDCJAC0002,94029,1945,9,14.7,Y
IDCJAC0002,94029,1945,10,16.7,Y
IDCJAC0002,94029,1945,11,21.2,Y
IDCJAC0002,94029,1945,12,21.9,Y
IDCJAC0002,94029,1946,1,21.6,Y
IDCJAC0002,94029,1946,2,21.9,Y
IDCJAC0002,94029,1946,3,19.9,Y
IDCJAC0002,94029,1946,4,15.2,Y
IDCJAC0002,94029,1946,5,14.4,Y
IDCJAC0002,94029,1946,6,10.5,Y
IDCJAC0002,94029,1946,7,11.6,Y
IDCJAC0002,94029,1946,8,11.3,Y
IDCJAC0002,94029,1946,9,13.2,Y
IDCJAC0002,94029,1946,10,14.4,Y
IDCJAC0002,94029,1946,11,15.3,Y
IDCJAC0002,94029,1946,12,19.6,Y
IDCJAC0002,94029,1947,1,22.1,Y
IDCJAC0002,94029,1947,2,23.5,Y
IDCJAC0002,94029,1947,3,21,Y
IDCJAC0002,94029,1947,4,17.8,Y
IDCJAC0002,94029,1947,5,16.6,Y
IDCJAC0002,94029,1947,6,11.7,Y
IDCJAC0002,94029,1947,7,11.5,Y
IDCJAC0002,94029,1947,8,12.6,Y
IDCJAC0002,94029,1947,9,15.6,Y
IDCJAC0002,94029,1947,10,16,Y
IDCJAC0002,94029,1947,11,17.6,Y
IDCJAC0002,94029,1947,12,20.4,Y
IDCJAC0002,94029,1948,1,20.5,Y
IDCJAC0002,94029,1948,2,21.9,Y
IDCJAC0002,94029,1948,3,19.3,Y
IDCJAC0002,94029,1948,4,16,Y
IDCJAC0002,94029,1948,5,13,Y
IDCJAC0002,94029,1948,6,11.7,Y
IDCJAC0002,94029,1948,7,10.9,Y
IDCJAC0002,94029,1948,8,14.1,Y
IDCJAC0002,94029,1948,9,15.8,Y
IDCJAC0002,94029,1948,10,14.9,Y
IDCJAC0002,94029,1948,11,17.5,Y
IDCJAC0002,94029,1948,12,20.7,Y
IDCJAC0002,94029,1949,1,20,Y
IDCJAC0002,94029,1949,2,18.7,Y
IDCJAC0002,94029,1949,3,19.5,Y
IDCJAC0002,94029,1949,4,16.3,Y
IDCJAC0002,94029,1949,5,13.4,Y
IDCJAC0002,94029,1949,6,11.1,Y
IDCJAC0002,94029,1949,7,12.7,Y
IDCJAC0002,94029,1949,8,13.9,Y
IDCJAC0002,94029,1949,9,15.9,Y
IDCJAC0002,94029,1949,10,15.4,Y
IDCJAC0002,94029,1949,11,18.3,Y
IDCJAC0002,94029,1949,12,18.7,Y
IDCJAC0002,94029,1950,1,20.9,Y
IDCJAC0002,94029,1950,2,20.9,Y
IDCJAC0002,94029,1950,3,19.4,Y
IDCJAC0002,94029,1950,4,17,Y
IDCJAC0002,94029,1950,5,12.9,Y
IDCJAC0002,94029,1950,6,11.9,Y
IDCJAC0002,94029,1950,7,13,Y
IDCJAC0002,94029,1950,8,13.3,Y
IDCJAC0002,94029,1950,9,17,Y
IDCJAC0002,94029,1950,10,17.8,Y
IDCJAC0002,94029,1950,11,19.3,Y
IDCJAC0002,94029,1950,12,21.8,Y
IDCJAC0002,94029,1951,1,23.6,Y
IDCJAC0002,94029,1951,2,22.3,Y
IDCJAC0002,94029,1951,3,21.8,Y
IDCJAC0002,94029,1951,4,15.6,Y
IDCJAC0002,94029,1951,5,14.8,Y
IDCJAC0002,94029,1951,6,11.4,Y
IDCJAC0002,94029,1951,7,11.6,Y
IDCJAC0002,94029,1951,8,11.4,Y
IDCJAC0002,94029,1951,9,15.7,Y
IDCJAC0002,94029,1951,10,17.1,Y
IDCJAC0002,94029,1951,11,17,Y
IDCJAC0002,94029,1951,12,19.3,Y
IDCJAC0002,94029,1952,1,21.2,Y
IDCJAC0002,94029,1952,2,19.3,Y
IDCJAC0002,94029,1952,3,20.7,Y
IDCJAC0002,94029,1952,4,15.5,Y
IDCJAC0002,94029,1952,5,13.8,Y
IDCJAC0002,94029,1952,6,11.8,Y
IDCJAC0002,94029,1952,7,11.7,Y
IDCJAC0002,94029,1952,8,12.4,Y
IDCJAC0002,94029,1952,9,15.5,Y
IDCJAC0002,94029,1952,10,16.1,Y
IDCJAC0002,94029,1952,11,16.9,Y
IDCJAC0002,94029,1952,12,20.2,Y
IDCJAC0002,94029,1953,1,22,Y
IDCJAC0002,94029,1953,2,21.6,Y
IDCJAC0002,94029,1953,3,20.2,Y
IDCJAC0002,94029,1953,4,17.2,Y
IDCJAC0002,94029,1953,5,14.4,Y
IDCJAC0002,94029,1953,6,10.3,Y
IDCJAC0002,94029,1953,7,11.1,Y
IDCJAC0002,94029,1953,8,11.7,Y
IDCJAC0002,94029,1953,9,13.9,Y
IDCJAC0002,94029,1953,10,16.5,Y
IDCJAC0002,94029,1953,11,17.9,Y
IDCJAC0002,94029,1953,12,19.3,Y
IDCJAC0002,94029,1954,1,23.2,Y
IDCJAC0002,94029,1954,2,19.1,Y
IDCJAC0002,94029,1954,3,19.5,Y
IDCJAC0002,94029,1954,4,17.4,Y
IDCJAC0002,94029,1954,5,14,Y
IDCJAC0002,94029,1954,6,12,Y
IDCJAC0002,94029,1954,7,11.2,Y
IDCJAC0002,94029,1954,8,13.2,Y
IDCJAC0002,94029,1954,9,15.8,Y
IDCJAC0002,94029,1954,10,16.3,Y
IDCJAC0002,94029,1954,11,18,Y
IDCJAC0002,94029,1954,12,21.3,Y
IDCJAC0002,94029,1955,1,21.1,Y
IDCJAC0002,94029,1955,2,20.6,Y
IDCJAC0002,94029,1955,3,20.4,Y
IDCJAC0002,94029,1955,4,17.8,Y
IDCJAC0002,94029,1955,5,13.4,Y
IDCJAC0002,94029,1955,6,10.8,Y
IDCJAC0002,94029,1955,7,11.5,Y
IDCJAC0002,94029,1955,8,13,Y
IDCJAC0002,94029,1955,9,14.5,Y
IDCJAC0002,94029,1955,10,16.9,Y
IDCJAC0002,94029,1955,11,18,Y
IDCJAC0002,94029,1955,12,20.7,Y
IDCJAC0002,94029,1956,1,21.3,Y
IDCJAC0002,94029,1956,2,21.8,Y
IDCJAC0002,94029,1956,3,20.2,Y
IDCJAC0002,94029,1956,4,17.4,Y
IDCJAC0002,94029,1956,5,13.6,Y
IDCJAC0002,94029,1956,6,11.9,Y
IDCJAC0002,94029,1956,7,10.9,Y
IDCJAC0002,94029,1956,8,12.5,Y
IDCJAC0002,94029,1956,9,14.3,Y
IDCJAC0002,94029,1956,10,15,Y
IDCJAC0002,94029,1956,11,15.9,Y
IDCJAC0002,94029,1956,12,19.2,Y
IDCJAC0002,94029,1957,1,21.4,Y
IDCJAC0002,94029,1957,2,22.1,Y
IDCJAC0002,94029,1957,3,19.4,Y
IDCJAC0002,94029,1957,4,17.2,Y
IDCJAC0002,94029,1957,5,14,Y
IDCJAC0002,94029,1957,6,13.6,Y
IDCJAC0002,94029,1957,7,11.5,Y
IDCJAC0002,94029,1957,8,13.3,Y
IDCJAC0002,94029,1957,9,15.2,Y
IDCJAC0002,94029,1957,10,16.9,Y
IDCJAC0002,94029,1957,11,17.5,Y
IDCJAC0002,94029,1957,12,19.6,Y
IDCJAC0002,94029,1958,1,19.6,Y
IDCJAC0002,94029,1958,2,21.7,Y
IDCJAC0002,94029,1958,3,19.3,Y
IDCJAC0002,94029,1958,4,18.1,Y
IDCJAC0002,94029,1958,5,13.7,Y
IDCJAC0002,94029,1958,6,12.7,Y
IDCJAC0002,94029,1958,7,10.4,Y
IDCJAC0002,94029,1958,8,12.3,Y
IDCJAC0002,94029,1958,9,14.3,Y
IDCJAC0002,94029,1958,10,14.8,Y
IDCJAC0002,94029,1958,11,19.5,Y
IDCJAC0002,94029,1958,12,18.7,Y
IDCJAC0002,94029,1959,1,24,Y
IDCJAC0002,94029,1959,2,21.7,Y
IDCJAC0002,94029,1959,3,20.2,Y
IDCJAC0002,94029,1959,4,18,Y
IDCJAC0002,94029,1959,5,13.9,Y
IDCJAC0002,94029,1959,6,12.7,Y
IDCJAC0002,94029,1959,7,12.3,Y
IDCJAC0002,94029,1959,8,12.5,Y
IDCJAC0002,94029,1959,9,14.4,Y
IDCJAC0002,94029,1959,10,15.6,Y
IDCJAC0002,94029,1959,11,20.2,Y
IDCJAC0002,94029,1959,12,20.2,Y
IDCJAC0002,94029,1960,1,24.2,Y
IDCJAC0002,94029,1960,2,21.8,Y
IDCJAC0002,94029,1960,3,21.2,Y
IDCJAC0002,94029,1960,4,16.8,Y
IDCJAC0002,94029,1960,5,13.1,Y
IDCJAC0002,94029,1960,6,11.7,Y
IDCJAC0002,94029,1960,7,11.6,Y
IDCJAC0002,94029,1960,8,12.1,Y
IDCJAC0002,94029,1960,9,14.2,Y
IDCJAC0002,94029,1960,10,16.9,Y
IDCJAC0002,94029,1960,11,17.3,Y
IDCJAC0002,94029,1960,12,21.7,Y
IDCJAC0002,94029,1961,1,24,Y
IDCJAC0002,94029,1961,2,21.5,Y
IDCJAC0002,94029,1961,3,20.3,Y
IDCJAC0002,94029,1961,4,18.2,Y
IDCJAC0002,94029,1961,5,14.2,Y
IDCJAC0002,94029,1961,6,12.5,Y
IDCJAC0002,94029,1961,7,11.2,Y
IDCJAC0002,94029,1961,8,12.9,Y
IDCJAC0002,94029,1961,9,15.7,Y
IDCJAC0002,94029,1961,10,18.7,Y
IDCJAC0002,94029,1961,11,19,Y
IDCJAC0002,94029,1961,12,21.2,Y
IDCJAC0002,94029,1962,1,22,Y
IDCJAC0002,94029,1962,2,21.8,Y
IDCJAC0002,94029,1962,3,21.3,Y
IDCJAC0002,94029,1962,4,17.6,Y
IDCJAC0002,94029,1962,5,13.9,Y
IDCJAC0002,94029,1962,6,14,Y
IDCJAC0002,94029,1962,7,12.1,Y
IDCJAC0002,94029,1962,8,12.2,Y
IDCJAC0002,94029,1962,9,14.4,Y
IDCJAC0002,94029,1962,10,14.8,Y
IDCJAC0002,94029,1962,11,18.9,Y
IDCJAC0002,94029,1962,12,20.5,Y
IDCJAC0002,94029,1963,1,22.3,Y
IDCJAC0002,94029,1963,2,20.6,Y
IDCJAC0002,94029,1963,3,20.2,Y
IDCJAC0002,94029,1963,4,16.6,Y
IDCJAC0002,94029,1963,5,12,Y
IDCJAC0002,94029,1963,6,11.4,Y
IDCJAC0002,94029,1963,7,10.5,Y
IDCJAC0002,94029,1963,8,12,Y
IDCJAC0002,94029,1963,9,15.1,Y
IDCJAC0002,94029,1963,10,19.7,Y
IDCJAC0002,94029,1963,11,18.1,Y
IDCJAC0002,94029,1963,12,21.1,Y
IDCJAC0002,94029,1964,1,20.9,Y
IDCJAC0002,94029,1964,2,18.8,Y
IDCJAC0002,94029,1964,3,18.8,Y
IDCJAC0002,94029,1964,4,16.7,Y
IDCJAC0002,94029,1964,5,14.4,Y
IDCJAC0002,94029,1964,6,11.8,Y
IDCJAC0002,94029,1964,7,10.7,Y
IDCJAC0002,94029,1964,8,12.3,Y
IDCJAC0002,94029,1964,9,15.5,Y
IDCJAC0002,94029,1964,10,16.2,Y
IDCJAC0002,94029,1964,11,18.1,Y
IDCJAC0002,94029,1964,12,17.4,Y
IDCJAC0002,94029,1965,1,19.3,Y
IDCJAC0002,94029,1965,2,21.4,Y
IDCJAC0002,94029,1965,3,20,Y
IDCJAC0002,94029,1965,4,15.3,Y
IDCJAC0002,94029,1965,5,14,Y
IDCJAC0002,94029,1965,6,13.1,Y
IDCJAC0002,94029,1965,7,11.5,Y
IDCJAC0002,94029,1965,8,13.4,Y
IDCJAC0002,94029,1965,9,15.4,Y
IDCJAC0002,94029,1965,10,18,Y
IDCJAC0002,94029,1965,11,17.6,Y
IDCJAC0002,94029,1965,12,20.2,Y
IDCJAC0002,94029,1966,1,21.4,Y
IDCJAC0002,94029,1966,2,20.3,Y
IDCJAC0002,94029,1966,3,20.2,Y
IDCJAC0002,94029,1966,4,16.8,Y
IDCJAC0002,94029,1966,5,14.7,Y
IDCJAC0002,94029,1966,6,11.1,Y
IDCJAC0002,94029,1966,7,11.2,Y
IDCJAC0002,94029,1966,8,12.6,Y
IDCJAC0002,94029,1966,9,14.7,Y
IDCJAC0002,94029,1966,10,16.9,Y
IDCJAC0002,94029,1966,11,19.3,Y
IDCJAC0002,94029,1966,12,19.8,Y
IDCJAC0002,94029,1967,1,21.1,Y
IDCJAC0002,94029,1967,2,22.9,Y
IDCJAC0002,94029,1967,3,20.4,Y
IDCJAC0002,94029,1967,4,18.5,Y
IDCJAC0002,94029,1967,5,15.5,Y
IDCJAC0002,94029,1967,6,13.4,Y
IDCJAC0002,94029,1967,7,11.7,Y
IDCJAC0002,94029,1967,8,12.9,Y
IDCJAC0002,94029,1967,9,14.3,Y
IDCJAC0002,94029,1967,10,17.8,Y
IDCJAC0002,94029,1967,11,17.2,Y
IDCJAC0002,94029,1967,12,18.8,Y
IDCJAC0002,94029,1968,1,21.5,Y
IDCJAC0002,94029,1968,2,23,Y
IDCJAC0002,94029,1968,3,20.4,Y
IDCJAC0002,94029,1968,4,18,Y
IDCJAC0002,94029,1968,5,13.4,Y
IDCJAC0002,94029,1968,6,11.5,Y
IDCJAC0002,94029,1968,7,11.9,Y
IDCJAC0002,94029,1968,8,13.1,Y
IDCJAC0002,94029,1968,9,15.4,Y
IDCJAC0002,94029,1968,10,17.3,Y
IDCJAC0002,94029,1968,11,17.5,Y
IDCJAC0002,94029,1968,12,19.4,Y
IDCJAC0002,94029,1969,1,22.5,Y
IDCJAC0002,94029,1969,2,21.1,Y
IDCJAC0002,94029,1969,3,20.7,Y
IDCJAC0002,94029,1969,4,17.2,Y
IDCJAC0002,94029,1969,5,13.6,Y
IDCJAC0002,94029,1969,6,11.3,Y
IDCJAC0002,94029,1969,7,12.8,Y
IDCJAC0002,94029,1969,8,13.8,Y
IDCJAC0002,94029,1969,9,13.8,Y
IDCJAC0002,94029,1969,10,17,Y
IDCJAC0002,94029,1969,11,18.3,Y
IDCJAC0002,94029,1969,12,17.8,Y
IDCJAC0002,94029,1970,1,20.9,Y
IDCJAC0002,94029,1970,2,20.4,Y
IDCJAC0002,94029,1970,3,19.9,Y
IDCJAC0002,94029,1970,4,18.9,Y
IDCJAC0002,94029,1970,5,13.9,Y
IDCJAC0002,94029,1970,6,12.4,Y
IDCJAC0002,94029,1970,7,12,Y
IDCJAC0002,94029,1970,8,11.8,Y
IDCJAC0002,94029,1970,9,12.6,Y
IDCJAC0002,94029,1970,10,16.8,Y
IDCJAC0002,94029,1970,11,18.4,Y
IDCJAC0002,94029,1970,12,19.7,Y
IDCJAC0002,94029,1971,1,21.1,Y
IDCJAC0002,94029,1971,2,23.2,Y
IDCJAC0002,94029,1971,3,22,Y
IDCJAC0002,94029,1971,4,19.1,Y
IDCJAC0002,94029,1971,5,14.1,Y
IDCJAC0002,94029,1971,6,12.5,Y
IDCJAC0002,94029,1971,7,11.9,Y
IDCJAC0002,94029,1971,8,12.5,Y
IDCJAC0002,94029,1971,9,14.4,Y
IDCJAC0002,94029,1971,10,16.1,Y
IDCJAC0002,94029,1971,11,16.8,Y
IDCJAC0002,94029,1971,12,20.3,Y
IDCJAC0002,94029,1972,1,20.5,Y
IDCJAC0002,94029,1972,2,24.3,Y
IDCJAC0002,94029,1972,3,20.4,Y
IDCJAC0002,94029,1972,4,18.5,Y
IDCJAC0002,94029,1972,5,15.9,Y
IDCJAC0002,94029,1972,6,12.5,Y
IDCJAC0002,94029,1972,7,11.5,Y
IDCJAC0002,94029,1972,8,13.6,Y
IDCJAC0002,94029,1972,9,17.4,Y
IDCJAC0002,94029,1972,10,18.1,Y
IDCJAC0002,94029,1972,11,18.2,Y
IDCJAC0002,94029,1972,12,21,Y
IDCJAC0002,94029,1973,1,23.5,Y
IDCJAC0002,94029,1973,2,22.8,Y
IDCJAC0002,94029,1973,3,19,Y
IDCJAC0002,94029,1973,4,18.8,Y
IDCJAC0002,94029,1973,5,15.2,Y
IDCJAC0002,94029,1973,6,11,Y
IDCJAC0002,94029,1973,7,12.6,Y
IDCJAC0002,94029,1973,8,13,Y
IDCJAC0002,94029,1973,9,16.2,Y
IDCJAC0002,94029,1973,10,17.4,Y
IDCJAC0002,94029,1973,11,16.7,Y
IDCJAC0002,94029,1973,12,21.1,Y
IDCJAC0002,94029,1974,1,23.4,Y
IDCJAC0002,94029,1974,2,21.5,Y
IDCJAC0002,94029,1974,3,21.3,Y
IDCJAC0002,94029,1974,4,16.6,Y
IDCJAC0002,94029,1974,5,14.7,Y
IDCJAC0002,94029,1974,6,13.1,Y
IDCJAC0002,94029,1974,7,11.4,Y
IDCJAC0002,94029,1974,8,13.1,Y
IDCJAC0002,94029,1974,9,14.3,Y
IDCJAC0002,94029,1974,10,17.1,Y
IDCJAC0002,94029,1974,11,17.7,Y
IDCJAC0002,94029,1974,12,20.9,Y
IDCJAC0002,94029,1975,1,20.6,Y
IDCJAC0002,94029,1975,2,22.1,Y
IDCJAC0002,94029,1975,3,19.7,Y
IDCJAC0002,94029,1975,4,17.7,Y
IDCJAC0002,94029,1975,5,14.6,Y
IDCJAC0002,94029,1975,6,12.5,Y
IDCJAC0002,94029,1975,7,13.4,Y
IDCJAC0002,94029,1975,8,12.5,Y
IDCJAC0002,94029,1975,9,16.2,Y
IDCJAC0002,94029,1975,10,15.9,Y
IDCJAC0002,94029,1975,11,19,Y
IDCJAC0002,94029,1975,12,21.5,Y
IDCJAC0002,94029,1976,1,22.5,Y
IDCJAC0002,94029,1976,2,21.5,Y
IDCJAC0002,94029,1976,3,19.7,Y
IDCJAC0002,94029,1976,4,18.5,Y
IDCJAC0002,94029,1976,5,15.3,Y
IDCJAC0002,94029,1976,6,12.3,Y
IDCJAC0002,94029,1976,7,12.3,Y
IDCJAC0002,94029,1976,8,11.1,Y
IDCJAC0002,94029,1976,9,13.8,Y
IDCJAC0002,94029,1976,10,13.9,Y
IDCJAC0002,94029,1976,11,16.7,Y
IDCJAC0002,94029,1976,12,19.9,Y
IDCJAC0002,94029,1977,1,22,Y
IDCJAC0002,94029,1977,2,21.8,Y
IDCJAC0002,94029,1977,3,21,Y
IDCJAC0002,94029,1977,4,17.5,Y
IDCJAC0002,94029,1977,5,14,Y
IDCJAC0002,94029,1977,6,11.9,Y
IDCJAC0002,94029,1977,7,11.4,Y
IDCJAC0002,94029,1977,8,14.7,Y
IDCJAC0002,94029,1977,9,14.2,Y
IDCJAC0002,94029,1977,10,18.6,Y
IDCJAC0002,94029,1977,11,18.8,Y
IDCJAC0002,94029,1977,12,19.6,Y
IDCJAC0002,94029,1978,1,21.9,Y
IDCJAC0002,94029,1978,2,21,Y
IDCJAC0002,94029,1978,3,19.7,Y
IDCJAC0002,94029,1978,4,17.2,Y
IDCJAC0002,94029,1978,5,15.4,Y
IDCJAC0002,94029,1978,6,11.1,Y
IDCJAC0002,94029,1978,7,11.4,Y
IDCJAC0002,94029,1978,8,12.4,Y
IDCJAC0002,94029,1978,9,15.9,Y
IDCJAC0002,94029,1978,10,18.3,Y
IDCJAC0002,94029,1978,11,19.4,Y
IDCJAC0002,94029,1978,12,19.4,Y
IDCJAC0002,94029,1979,1,23.5,Y
IDCJAC0002,94029,1979,2,22.1,Y
IDCJAC0002,94029,1979,3,20.3,Y
IDCJAC0002,94029,1979,4,16.6,Y
IDCJAC0002,94029,1979,5,13.9,Y
IDCJAC0002,94029,1979,6,13.5,Y
IDCJAC0002,94029,1979,7,13.4,Y
IDCJAC0002,94029,1979,8,13,Y
IDCJAC0002,94029,1979,9,14.9,Y
IDCJAC0002,94029,1979,10,18,Y
