Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,70351,2024,12,28,11.7,1,Y
IDCJAC0011,70351,2024,12,9,11.8,1,Y
IDCJAC0011,70351,2024,2,26,12,1,N
IDCJAC0011,70351,2024,3,28,12,1,N
IDCJAC0011,70351,2024,9,25,12,1,Y
IDCJAC0011,70351,2024,1,19,12.1,1,Y
IDCJAC0011,70351,2024,1,24,12.1,1,Y
IDCJAC0011,70351,2024,4,2,12.1,1,Y
IDCJAC0011,70351,2024,11,24,12.1,1,N
IDCJAC0011,70351,2024,11,5,12.2,1,N
IDCJAC0011,70351,2024,10,5,12.3,1,N
IDCJAC0011,70351,2024,11,11,12.3,1,N
IDCJAC0011,70351,2024,11,17,12.3,1,N
IDCJAC0011,70351,2024,11,4,12.4,1,N
IDCJAC0011,70351,2024,12,23,12.4,1,Y
IDCJAC0011,70351,2024,11,25,12.6,1,N
IDCJAC0011,70351,2024,12,11,12.6,1,Y
IDCJAC0011,70351,2024,3,17,12.7,1,N
IDCJAC0011,70351,2024,10,18,12.7,1,Y
IDCJAC0011,70351,2024,2,21,12.8,1,N
IDCJAC0011,70351,2024,3,15,12.8,1,N
IDCJAC0011,70351,2024,4,7,12.8,1,Y
IDCJAC0011,70351,2024,11,13,12.8,1,N
IDCJAC0011,70351,2024,12,16,12.8,1,Y
IDCJAC0011,70351,2024,1,30,12.9,1,Y
IDCJAC0011,70351,2024,11,23,12.9,1,N
IDCJAC0011,70351,2024,4,6,13,1,Y
IDCJAC0011,70351,2024,11,15,13.1,1,N
IDCJAC0011,70351,2024,1,20,13.2,1,Y
IDCJAC0011,70351,2024,9,7,13.2,1,Y
IDCJAC0011,70351,2024,1,15,13.3,1,Y
IDCJAC0011,70351,2024,4,5,13.3,1,Y
IDCJAC0011,70351,2024,3,13,13.4,1,N
IDCJAC0011,70351,2024,11,20,13.4,1,N
IDCJAC0011,70351,2024,12,15,13.4,1,Y
IDCJAC0011,70351,2024,1,6,13.6,1,Y
IDCJAC0011,70351,2024,1,16,13.6,1,Y
IDCJAC0011,70351,2024,12,30,13.7,1,Y
IDCJAC0011,70351,2024,1,14,13.9,1,Y
IDCJAC0011,70351,2024,1,17,13.9,1,Y
IDCJAC0011,70351,2024,2,11,13.9,1,N
IDCJAC0011,70351,2024,2,15,13.9,1,N
IDCJAC0011,70351,2024,2,24,13.9,1,N
IDCJAC0011,70351,2024,2,3,14,1,N
IDCJAC0011,70351,2024,2,19,14,1,N
IDCJAC0011,70351,2024,12,18,14,1,Y
IDCJAC0011,70351,2024,2,23,14.1,1,N
IDCJAC0011,70351,2024,1,7,14.2,1,Y
IDCJAC0011,70351,2024,2,13,14.3,1,N
IDCJAC0011,70351,2024,3,19,14.3,1,N
IDCJAC0011,70351,2024,1,5,14.4,1,Y
IDCJAC0011,70351,2024,2,8,14.4,1,N
IDCJAC0011,70351,2024,3,18,14.4,1,N
IDCJAC0011,70351,2024,1,1,14.5,1,Y
IDCJAC0011,70351,2024,1,29,14.5,1,Y
IDCJAC0011,70351,2024,2,4,14.5,1,N
IDCJAC0011,70351,2024,12,5,14.5,1,Y
IDCJAC0011,70351,2024,2,10,14.6,1,N
IDCJAC0011,70351,2024,11,16,14.6,1,N
IDCJAC0011,70351,2024,1,23,14.9,1,Y
